emit_base,emit_proj,emit_diff,soil_base,soil_proj,soil_diff,tree_base,tree_proj,tree_diff,fire_base,fire_proj,fire_diff,lit_base,lit_proj,lit_diff,fert_base,fert_proj,fert_diff,crop_base,crop_proj,crop_diff
0.6050692723205398,-17.304027901294873,-17.909097173615415,0.3505642925491112,-0.5534608450649507,-0.904025137614062,0.0,-16.840793999944207,-16.840793999944207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.5990470325560159,-17.05612146252586,-17.655168495081874,0.3445420527845873,-0.5653591916346805,-0.9099012444192678,0.0,-16.580989214605463,-16.580989214605463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.5931279910539928,-16.71735384217129,-17.310481833225282,0.3386230112825643,-0.5691028024440747,-0.9077258137266391,0.0,-16.2384779834415,-16.2384779834415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.5873112069143911,-16.287703195273306,-16.875014402187695,0.33280622714296254,-0.5647597650759089,-0.8975659922188715,0.0,-15.813170373911682,-15.813170373911682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.5815940293565287,204.60198663507364,204.02039260571712,0.32708904958510016,-0.5524417034068847,-0.8795307529919849,0.0,205.06420139476623,205.06420139476623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.5759755557099553,-31.102074396088234,-31.67804995179819,0.32147057593852674,-22.925573376127353,-23.24704395206588,0.0,-8.266727963675166,-8.266727963675166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.5704532491264214,-0.6079434084983883,-1.1783966576248097,0.3159482693549928,7.587606263192396,7.271657993837403,0.0,-8.28577661540507,-8.28577661540507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.565026227742735,-2.255006964848046,-2.820033192590781,0.3105212479713065,5.467623699034226,5.1571024510629195,0.0,-7.812857607596557,-7.812857607596557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.5596920893432327,-2.9872222135751993,-3.546914302918432,0.3051871095718041,4.224986138148435,3.919799028576631,0.0,-7.30243529543792,-7.30243529543792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.554449971667853,-3.3883346464792634,-3.9427846181471162,0.2999449918964245,3.280944488122275,2.9809994962258504,0.0,-6.759506078315824,-6.759506078315824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.5492975475108756,-3.5260567106709653,-4.075354258181841,0.294792567739447,2.572824133644919,2.2780315659054717,0.0,-6.18910778803017,-6.18910778803017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.5442340090833758,-3.4585957585497304,-4.002829767633107,0.2897290293119473,2.04774419083932,1.758015161527373,0.0,-5.596566893103336,-5.596566893103336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.5392570897084596,-3.2343006548206326,-3.773557744529092,0.2847521099370311,1.6628785047656196,1.3781263948285885,0.0,-4.987406103300538,-4.987406103300538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.5343660133167802,-2.8925720911919934,-3.426938104508774,0.2798610335453517,1.384425097256908,1.1045640637115564,0.0,-4.367224132163187,-4.367224132163187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.5295586330878077,-2.4652079051481204,-2.994766538235928,0.27505365331637915,1.1861378970106289,0.9110842436942497,0.0,-3.741572745873035,-3.741572745873035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.5248341565981113,-1.9777583635124714,-2.5025925201105825,0.2703291768266827,1.047854963132361,0.7775257863056784,0.0,-3.115840270359118,-3.115840270359118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.5201905066770683,-1.4507219926809232,-1.9709124993579916,0.2656855269056398,0.9541976039427309,0.6885120770370912,0.0,-2.49514654033794,-2.49514654033794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.5156269445711701,-0.9005351335949714,-1.4161620781661415,0.26112196479974153,0.8934906909965481,0.6323687261968065,0.0,-1.8842527683058052,-1.8842527683058052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.5111414749153582,-0.34036295117762216,-0.8515044260929804,0.25663649514392967,0.8568987823021553,0.6002622871582257,0.0,-1.2874886771940632,-1.2874886771940632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
0.5067334514152725,0.2192794447087674,-0.2874540067065051,0.25222847164384393,0.8377506524345173,0.5855221807906734,0.0,-0.7086981514400357,-0.7086981514400357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25450497977142855,0.0902269437142857,-0.16427803605714286
